Gene ID,GSM7587683,GSM7587684,GSM7587685,GSM7587686,GSM7587687,GSM7587688,GSM7587689,GSM7587690,GSM7587691,GSM7587692,GSM7587693,GSM7587694,GSM7587695,GSM7587696,GSM7587697,GSM7587698,GSM7587699,GSM7587700,GSM7587701,GSM7587702,GSM7587703,GSM7587704,GSM7587705,GSM7587706,GSM7587707,GSM7587708,GSM7587709,GSM7587710,GSM7587711,GSM7587712,GSM7587713,GSM7587714,GSM7587715,GSM7587716
COLEC12,8.229651472,9.308213655,8.35672527,8.926031957,7.40837712,8.166754905,9.324366658,8.482849546,8.231784247,9.132528559,8.717702406,9.309954566,8.824968069,9.102207796,8.874211414,7.960642534,8.69405113,8.455142396,8.405025397,8.657766161,8.054827962,8.476442141,8.387868663,8.115834107,8.310724796,7.649814935,7.91314185,8.931442317,8.505030463,8.485513483,8.628227607,8.612468931,7.32332022,8.443994548
CR1,11.64085391,10.56986551,11.75578158,11.3182144,8.981342087,10.72811079,11.08813231,11.45037192,11.66918956,10.50432261,9.835382772,10.18763018,11.50209052,9.839992871,11.5626829,11.43555149,12.09571888,11.63401311,11.20200946,11.58507415,12.45736281,10.80556574,11.69874603,12.79240242,11.37649257,9.542687929,10.57055955,9.74516511,10.82497411,11.54542948,10.54487886,12.2128813,12.02016269,11.31876864
CR2,11.53608928,9.764929185,11.14917619,10.4393291,7.325387755,12.03050037,9.67520063,11.90699857,12.46060294,9.660873364,10.61372399,11.18006058,12.00263413,10.35013531,11.7927616,12.79760221,12.16737382,12.14196365,11.33714554,11.65361452,12.42779045,9.81807215,12.18275423,12.57759547,11.35642334,8.124186574,9.087512757,8.663669992,10.70169807,11.47819014,10.2343791,11.85351287,12.06585382,11.00641448
CREB1,10.5103772,10.47703272,10.70878193,10.90389663,10.51832941,10.36932817,10.61152934,10.69390442,10.57854419,10.3738323,10.14344862,10.46975535,10.76528321,10.04365561,9.948039825,10.3772075,11.15031894,10.83040295,10.67790531,10.95561534,10.89863185,11.12029833,10.98053583,11.48320517,10.65614659,10.70053594,10.75164547,10.86901311,11.12428614,10.43345183,11.39962226,10.71758564,10.50701807,10.14288492
CREB5,7.752604311,8.892070218,6.67518951,6.888706421,7.684790555,7.69851601,9.262966114,6.68534241,7.061859245,8.763721771,7.739825217,8.172451042,7.456746321,7.46295514,8.401809719,7.247924486,7.168677426,7.211796325,7.265913517,8.424276031,7.022161773,7.000004097,6.854131485,7.184695965,7.444307951,6.693207531,6.550571771,7.713423027,6.934864964,7.154425389,6.733527552,7.408596597,7.135116485,7.105192634
CREBBP,7.376040959,7.526335639,7.087449925,7.011325708,6.616619053,6.565490592,8.635952809,6.585806736,6.720070728,7.135088799,6.813198403,7.092597734,7.093055702,6.708865368,6.996294994,6.736210968,7.528465064,7.682246944,7.004648204,7.62760419,7.168647861,7.024878766,7.086078214,7.410577372,7.039051472,7.155550745,7.491409698,7.257044733,7.331382375,7.452261677,7.413349239,7.347196053,7.413832513,7.553782693
CRP,5.90070295,7.65708423,4.460176619,3.39394173,4.53689186,4.275983975,8.517011736,2.971096892,3.968749841,8.01790526,6.002859623,6.41686977,5.456746321,5.286632367,6.606348476,4.537431103,3.434488916,3.421719394,3.617625081,6.335838066,4.158663773,3.324439047,4.128306449,3.471977917,3.945075324,2.786316935,3.202648467,3.290211596,3.642083215,4.029729642,3.631989526,4.016279175,4.204379147,4.017729793
CSF1,9.056878541,9.438159827,8.981496624,9.585561802,8.211886562,9.308182797,9.006190698,9.569149392,9.178203206,9.61208629,9.084159725,9.276787702,8.958323928,9.631460864,9.858633271,9.37949568,8.921401271,9.119845246,9.518956151,9.166690169,9.185955464,9.321932192,8.798554138,8.845084736,9.90819371,8.866690352,8.703218781,9.154960524,8.901355702,9.5978969,8.788494011,9.085057453,8.58808344,9.280764199
CSF1R,7.105393369,7.833360911,6.77176277,6.888706421,7.019974747,7.325227494,8.829894692,7.037186083,7.309786759,7.430165674,7.151723009,7.36925175,8.004646728,7.410960502,7.748367481,7.077999485,7.68241643,7.509182235,7.183971903,7.909702858,7.859103491,7.833994145,8.128306449,8.096468782,8.051990528,7.02578287,7.037837598,7.346479816,7.729546056,7.99423096,7.578408485,7.608736212,8.087022197,7.477161411
CSF2,5.9694157,6.703213401,5.325247039,4.104435112,3.662422742,5.23534199,7.531962078,4.141021894,4.968749841,5.926274784,5.801225762,5.704672081,5.456746321,4.549666773,5.944764693,4.537431103,3.821512039,3.924219735,3.917185363,6.447483422,4.076201612,4.402441559,4.675794244,4.945909105,5.151526201,2.938320029,3.991144362,3.415742479,5.364549239,1.85980464,5.091421144,5.475710793,4.789341648,4.695801698
CSF2RB,11.56135112,10.80367358,10.90725985,10.51193894,10.43391221,11.73541559,11.12495845,11.18602308,11.16580267,10.19398249,10.21964062,10.42969381,11.6695863,10.82019572,11.54548857,11.39710706,11.84453251,11.92786165,11.50214786,11.61783469,11.95271856,11.42130059,12.20676521,12.00682116,12.65773459,11.03054861,10.98817524,10.39873605,11.72210124,11.51399311,11.40182737,11.88625851,12.64732264,12.56847658
CSF3,5.187007135,5.810128605,4.237784198,4.021972952,4.469777664,4.106058973,7.189437078,3.67153661,4.705715435,6.353089451,4.938729285,5.641936325,4.887380676,4.227738678,5.996294994,3.778439203,3.981976712,4.158684988,3.917185363,5.89289457,4.310666866,4.613945665,4.515329572,4.109407838,4.636953029,3.316831652,4.135534271,4.290211596,3.642083215,4.50366083,4.854381947,4.823634097,4.374304149,4.602692294
CSF3R,8.682702298,7.688000307,8.019143911,7.853373348,8.262335585,10.14497796,7.160867926,8.578427206,8.361067263,7.689024404,7.188955915,7.864328747,8.69140758,7.708865368,9.064271788,8.002811988,7.898956125,8.254609408,7.705087922,8.237190478,7.999966027,7.819849963,8.785418735,8.461924252,9.424544696,7.281727851,7.531119408,7.701144697,7.614775869,8.239183007,7.624455853,9.412883956,10.758968,7.804326155
CT45A1,8.135607982,9.321419193,4.862275063,4.182437624,6.054740165,5.597912069,10.58936769,5.556059393,5.271312611,11.71364216,9.525512222,9.430853999,7.417000143,7.102207796,10.73231113,4.98489008,5.688245508,4.591644396,4.004648204,8.554672668,5.118021788,3.324439047,4.515329572,4.109407838,4.492563119,4.745674951,4.202648467,3.737670573,4.905117621,4.90419876,4.36895512,4.660135364,4.011734069,5.695801698
CTAG1B,4.40113194,4.002773682,4.296677887,4.519472612,5.632049093,5.193521814,4.179976749,4.363414315,4.968749841,4.24346496,4.142262679,4.320008231,4.887380676,4.890703691,4.555722403,4.537431103,3.734049198,3.158684988,3.824075958,3.980357411,4.743626273,4.546831469,4.334757326,4.302052916,9.702016485,4.660786053,4.550571771,4.531219696,4.642083215,4.667159562,3.747466743,4.475710793,3.789341648,4.017729793
CTAGE1,7.035004041,8.226336648,4.510802692,4.104435112,3.399388337,3.806498691,9.217451455,4.556059393,3.968749841,8.695977165,7.251887171,7.696977689,6.503039974,5.687170297,8.129189264,3.778439203,2.9039742,4.36031885,3.502147863,7.07280366,3.44817039,3.613945665,4.012829232,4.302052916,3.829598107,3.52328253,3.443656567,2.415742479,4.020594838,3.947267481,3.854381947,3.338207269,3.204379147,3.50315662
CTCFL,7.394899987,8.274661095,5.740284538,3.634949829,4.325387755,5.391461192,9.061332253,6.100379909,4.521290864,8.361859661,7.720883653,8.138767916,7.510613193,6.500757173,8.675157634,4.325926998,3.734049198,5.32860999,4.087110364,7.579395097,4.310666866,3.961868968,4.820184154,4.825614872,4.566563701,3.316831652,3.550571771,4.078707491,4.642083215,3.560244358,3.953917621,2.601241675,3.374304149,5.396241416
CTLA4,9.555775484,9.24030959,10.00265579,9.759468851,7.706816862,9.313073293,10.43686822,9.889960129,10.50997555,9.921833441,8.81914767,9.050950037,10.1583918,9.585290683,10.27844863,10.37032112,9.014819968,10.07396685,10.2636991,10.30334592,9.950188466,8.568141975,10.50334588,9.106183937,10.28492533,6.582176219,8.563395811,7.657328465,8.920067962,8.414393492,8.080450026,10.21472422,10.26507508,10.6383162
CTSG,7.050945585,9.086373884,7.952029715,7.682702961,6.435012246,7.515449909,8.934864251,7.525685744,6.869214167,8.519099403,9.028761486,8.421546257,8.176358349,7.4501311,8.593857532,7.154815082,8.377905388,7.304362444,8.589610705,8.057801497,7.488584658,8.892606306,7.911682508,8.426174227,8.575552484,7.01727137,5.972035539,8.120798825,8.233044456,8.614692142,9.186578377,7.750988795,8.503587166,9.992717905
CTSH,11.70365269,11.15113471,11.66753963,12.39854526,10.63108954,11.97488153,10.47604769,12.49294267,12.66594911,11.75625739,10.77850569,11.30173406,11.74053929,11.82950947,12.5079783,12.51471103,11.77810173,11.9159083,11.17692863,11.55511788,11.93052001,11.3443386,11.72707475,11.79089726,12.28149605,10.77310708,11.14569602,10.94061063,11.20050393,11.24836014,10.88070777,11.68782024,11.83373577,10.94610012
CTSL,9.437968708,9.776961741,10.25366381,10.36287028,8.553193673,10.1046494,8.710126365,10.27943592,9.96724625,9.655533339,9.408062762,9.465232791,9.273034368,10.04151987,9.610488206,9.989391473,9.753639926,9.57822388,9.721316384,9.250446575,9.290234966,10.31312373,9.605286269,9.702932352,10.23757394,9.106239894,10.13982163,10.30549992,9.18743386,9.901463792,9.661736869,10.02190372,9.535296025,8.566166418
CTSS,13.11063175,12.73193091,12.89331492,13.17723765,13.00431215,13.79245007,12.14909815,13.27102036,13.58615608,12.94043249,13.33986738,13.28643357,13.25172718,14.01985111,13.55263297,13.29641136,12.43448892,12.46679645,12.8671944,12.63183125,12.55265002,13.10561659,12.55714975,12.37619438,13.19664877,12.90612267,13.1480923,12.56971666,12.60671288,12.88840142,12.43638948,12.87581396,12.70297908,11.79119872
CTSW,7.687809188,8.416786176,7.708104132,5.934510111,7.019974747,7.938948987,9.467324612,7.397361647,7.869214167,7.743730296,6.72722518,8.014269374,8.342575302,8.052167114,8.266692788,8.138695416,7.604413918,6.158684988,8.339250129,8.254838344,5.846719766,8.182420043,7.911682508,8.924104735,8.10882175,7.766139053,7.357926693,7.362161438,8.783679493,8.485513483,7.834929584,8.842827662,8.58808344,8.962588239
CX3CL1,8.197786974,8.5740092,8.35672527,9.333253803,8.083084791,8.757110664,9.104476744,8.567286648,8.593240706,9.077686488,8.520044009,9.014269374,8.264101244,8.670682174,8.934894449,9.066684172,7.883796318,8.117527664,8.376616981,8.647782072,8.107679844,8.439916265,8.064491351,7.938677536,8.353160063,7.7301341,7.991144362,9.8392086,8.114570986,7.391186101,8.550852763,8.055198164,7.170163432,6.845548817
CX3CR1,7.851489975,8.636099205,7.90074921,7.829327874,6.399388337,7.742683594,8.883333951,7.725984394,7.639288073,8.929228102,7.269374597,7.911634462,7.199970906,6.424135891,8.240220577,7.670456522,7.977223182,7.598308126,7.384790913,8.032445922,7.355060985,7.529553477,7.358604068,8.178569862,8.283554595,6.638759747,6.152607785,8.6381349,7.407617961,9.197426542,8.091421144,7.301681393,7.680112578,6.783264539
CXCL1,10.85773419,9.779356256,10.12754164,9.3586764,11.96429995,10.59490332,9.568673856,10.26456854,10.88363323,9.493389284,7.807224502,9.302368071,10.95624562,10.37917811,10.4488072,10.16014853,10.75780355,10.95764274,10.42893802,11.76672314,10.65850966,11.32255931,11.71095508,11.15380196,13.14304805,10.70584242,9.322532786,9.953607973,11.41555214,9.734785988,10.19168527,11.84044238,10.62854544,8.814742771
CXCL10,8.240118471,8.638739087,8.963434479,9.677661505,7.662422742,11.02343105,9.217451455,8.847613839,9.709317672,9.231551638,7.278039458,8.020447949,9.159596558,9.703472109,9.69478644,9.063841422,9.339528716,7.523257421,8.467932148,9.040099495,7.966018695,9.134653624,6.951428687,8.351901465,9.595574787,7.223722248,7.782135838,7.598964303,7.82794976,6.049629199,6.350807773,9.926172258,8.181659071,7.25039055
CXCL11,7.587545065,8.331244623,6.75085378,6.702694436,7.143549432,9.389147326,8.917891173,6.982324148,7.462738681,8.467212661,7.074244256,7.857442361,7.640543498,8.272132798,8.967536001,6.537431103,7.810864795,7.279700389,7.165112876,8.838338406,7.138485891,7.538218338,6.557149748,6.793906012,9.163498843,6.649814935,5.550571771,6.474636168,8.006655647,5.614692142,5.36895512,9.338207269,8.018160338,6.423722152
CXCL12,11.44288549,12.2192991,12.58318944,14.28192386,10.33955509,11.85131312,12.0760701,12.85736505,12.13700409,12.86030396,12.15407843,12.290913,12.19850639,12.08364535,12.25913165,12.02527114,12.2153441,12.22692585,12.1177775,11.97037793,11.86755606,12.58888165,12.04900284,11.80040352,12.17389401,10.72622259,11.7896588,13.21623798,11.84175556,12.30714621,12.13846241,12.3485955,10.69523002,11.86947883
CXCL13,13.04287228,12.23246647,13.7295538,12.10599969,5.910350256,10.42120854,8.865739891,12.983896,11.63313786,9.285556294,9.505359963,8.91495482,11.21627272,10.40598854,12.27942397,12.01279608,12.16031395,12.69726195,12.49791501,13.10721369,13.01283955,10.5284667,12.78239162,13.27449428,12.88239255,8.915599952,10.36068431,11.1028265,12.66222979,12.94378251,9.699871998,13.16014066,13.33430608,13.01829324
CXCL14,13.80810661,13.10641914,13.68658881,14.09642928,14.36776714,13.54809532,12.79003023,13.94488393,13.73118725,13.2157646,13.3132419,13.59961881,14.2767865,13.70718214,14.3937257,13.75395652,14.15525935,13.64219849,14.17729631,13.72380585,14.10800415,14.52860259,13.63289629,13.58875506,14.33962047,13.07377281,13.6959581,13.3033439,14.33922455,13.50140486,14.72077776,13.46864913,13.06779111,13.7757864
CXCL16,9.598433381,9.347473085,9.353261415,9.465891571,10.9790814,10.19352181,8.680242085,9.625732921,9.45632194,9.135088799,9.081687239,9.714232719,9.303871772,10.09604681,9.483077101,8.98489008,9.838647952,9.853565181,9.772053746,9.711476748,9.799310406,10.22597641,10.09852298,9.670559377,10.99030993,10.3878814,10.16633276,9.595651569,9.86318694,10.2239393,9.959916361,10.01345866,10.36928607,10.67164967
CXCL2,8.84464714,8.250701196,8.479370184,7.504365719,10.08308479,7.913413895,8.320066521,7.847613839,8.351878092,8.185362005,6.883019853,7.576347984,8.630151892,8.579414117,8.387406654,8.593699323,8.826806339,8.894748616,7.35181359,10.98895081,8.227143511,8.83750863,10.20100594,9.933229971,11.10959552,8.674383657,7.933041407,9.246521746,8.912612157,8.074123761,10.54886421,9.782808083,8.743537958,7.761890888
CXCL3,10.4447721,8.703213401,8.845114511,7.585561802,11.3903432,9.689141741,8.467324612,8.604092089,9.973251233,8.770324506,7.635802152,8.194477348,9.852047603,9.904871023,9.387406654,9.685329799,8.4889367,8.604941218,7.972467798,11.31495934,8.614447614,8.555393482,10.08607821,7.945909105,12.23473957,9.486756654,7.335673886,8.049948498,8.882397544,8.711553682,9.413349239,10.62638124,8.548675055,8.07950599
CXCL5,9.385501289,7.65708423,5.919608238,4.458072067,4.399388337,8.18287457,8.271899239,6.037186083,7.537592676,7.326454325,7.142262679,6.904970731,7.828002129,7.017815609,11.02913825,8.659200067,6.863332215,6.669646908,4.775166358,7.052765907,6.496533411,6.868759564,8.078918422,6.002492634,11.0152995,6.671674369,5.601197844,6.097566519,6.490080121,4.766695236,6.386877028,10.08371354,8.291841988,4.943729211
CXCL6,9.062787198,8.98628556,7.601188929,6.592721594,7.417310245,8.601914,8.829894692,9.09263041,7.882038207,8.692504973,7.622255621,8.086721168,9.14507266,8.30098766,9.345799333,7.792245002,8.392260681,9.138253088,8.020473171,9.024751531,8.212740445,8.848001003,9.304383677,9.608114605,10.08068596,6.605076621,6.135534271,6.990651315,8.750607672,7.968329097,5.661736869,9.450907402,8.557525973,6.396241416
CXCL9,9.887446853,9.900894068,10.86774788,10.30954954,8.148922604,11.36344682,10.85016709,10.17322072,11.04556544,9.924795855,7.877328741,8.258607686,11.35787556,10.46295514,11.12557801,9.993878864,11.59436025,10.32057267,10.35701625,11.56266546,10.74028283,11.99568524,9.911682508,11.40337207,12.50819825,9.145822488,9.654608836,10.67940292,11.30243572,8.53928474,9.479568925,12.56750678,11.98942286,9.783264539
CXCR1,6.682702298,7.582261053,5.380742152,5.063793128,6.520403737,6.549002469,7.341440172,5.180550258,5.843218959,7.09356953,6.320599921,6.593026725,6.123008924,6.4501311,6.778114824,5.859359198,4.377905388,4.36031885,4.617625081,6.835409075,4.573701272,4.324439047,5.128306449,5.793906012,5.704067224,4.474372929,5.065144944,4.737670573,5.32015512,4.614692142,4.747466743,6.103742016,6.998795013,5.396241416
CXCR2,7.656893111,8.201553547,5.740284538,4.519472612,7.196401314,8.166754905,9.212820006,6.180550258,5.944502294,8.145284566,7.179737385,7.665783067,7.993880297,6.227738678,9.005755323,6.186523942,5.319011699,6.046210259,4.617625081,7.62760419,5.118021788,5.198908165,6.951428687,7.02997337,7.60218761,3.938320029,6.524576562,4.474636168,5.32015512,4.717785635,5.953917621,7.373831179,8.731856153,4.865726699
CXCR3,8.385501289,8.494626779,8.854945521,9.189538681,7.286913607,8.637440434,9.368760778,8.54852572,8.517186465,8.908426783,8.103788532,7.764793073,8.784933407,8.000328182,9.323276317,8.659200067,8.977223182,9.233361675,8.805928612,8.617408423,9.044021207,8.439916265,8.399410285,9.043519902,10.07910666,8.100207711,8.591839789,8.00570566,8.712472543,8.796442579,8.186578377,9.340459721,9.399136002,9.134593551
CXCR4,12.59469978,13.72060586,12.92981844,14.98864804,12.6071348,12.1822065,14.54986103,14.77139015,12.92275223,11.57249411,13.04297063,13.43128883,14.72159684,12.87879037,14.17445748,12.88394484,14.41622084,13.90048901,14.77633186,14.95261926,14.77270896,14.98270013,15.80035774,15.74366789,13.66222445,12.31227268,14.02616046,12.60515525,13.42163843,12.97045107,14.2504515,13.19634372,14.81061084,14.84919539
CXCR5,9.800538788,8.889855797,10.49281277,9.81868063,6.469777664,9.384508431,9.187077805,9.655845513,10.04912326,9.066999809,8.295214602,8.421546257,9.384395477,7.665143991,9.581257495,10.28623384,11.12529279,10.98713886,9.6620192,11.1132729,11.34353912,9.154514046,10.28429226,11.5121154,10.38546538,8.627619189,9.963595176,8.615414823,10.01364208,10.29755671,10.00702896,10.96829234,11.62433932,10.11786646
CXCR6,8.363329908,8.880963966,8.644343543,8.804874831,8.232278351,9.054426205,10.05746271,9.018220804,8.483924011,9.221949639,8.37411543,8.833077813,9.985752416,8.766897489,9.485333075,8.842871076,8.322763834,8.425471529,8.74373385,8.881579257,8.193309915,8.689789423,8.135225863,8.009412048,8.768197562,7.938320029,7.942889193,7.995686904,8.524726264,8.260684076,8.332429244,8.804181734,7.743537958,7.934206437
CYBB,11.18700713,10.93941162,11.90489574,11.90065502,10.75341727,12.14257604,11.67730338,11.95693883,12.03483903,11.20499081,10.81766265,11.16967396,12.382075,11.13763176,11.94599374,11.96483919,12.32393438,12.02534574,11.68454222,11.88689436,12.39706851,12.064782,11.95827307,12.76148453,12.57639232,11.06554058,11.26775856,11.23538938,11.45778672,12.10980691,11.37962308,12.17646575,12.87459278,12.03787637
CYFIP2,11.13514071,10.60336242,11.46660289,11.6117893,9.579297427,11.01445159,11.20933664,11.45340067,11.70841796,11.01234573,10.71610915,10.74254027,11.33192806,10.55266926,11.40121245,11.61132922,11.54421914,11.60079911,11.25592175,11.15733717,11.59745563,10.86790056,11.23843837,11.76045953,11.33937311,10.11524114,11.22097512,10.28096022,10.77239636,10.99294685,10.64879781,11.64472471,11.82597319,11.33604663
